Model_ID,ICA_Span,ACA_Span,MCA_Span,ICA_Mean_CE_Diameter,ICA_Mean_MIS_Diameter,ICA_CE_Radius,ICA_Roundness_Index,ACA_Mean_CE_Diameter,ACA_Mean_MIS_Diameter,ACA_CE_Radius,ACA_Roundness_Index,MCA_Mean_CE_Diameter,MCA_Mean_MIS_Diameter,MCA_CE_Radius,MCA_Roundness_Index
ct_071_R,20,20,20,5.5403745,5.345371,2.77018725,0.9648031915532064,2.8088755,2.6959285,1.40443775,0.9597892466220023,3.3784899999999993,3.1579740000000003,1.6892449999999997,0.9347294205399457
ct_072_L,20,20,20,3.4489764999999997,3.234422,1.7244882499999998,0.9377918347660531,2.0779635,1.8370285000000002,1.03898175,0.8840523425940832,2.6931154999999998,2.6040559999999995,1.3465577499999999,0.9669306793563067
ct_072_R,20,20,20,3.5163405000000005,3.3283100000000005,1.7581702500000003,0.9465266517847176,1.28206,1.15110135,0.64103,0.8978529475999564,2.431909,2.2339395,1.2159545,0.9185950214420029
ct_073_L,10,20,20,5.555909,5.150685,2.7779545,0.927064320167951,3.549299,3.3075345,1.7746495,0.9318838734071151,3.862255499999999,3.6993905,1.9311277499999995,0.9578316349086695
ct_073_R,20,20,20,5.2786975,5.0676715,2.63934875,0.960023092817878,3.4464905000000003,3.3517289999999997,1.7232452500000002,0.9725049292896641,3.0720025000000004,2.8433230000000003,1.5360012500000002,0.92556011917308
ct_074_L,20,20,20,3.3695120000000003,3.1178909999999997,1.6847560000000001,0.9253242012493202,1.2779669999999999,1.2607195,0.6389834999999999,0.986503955109952,3.1062114999999997,2.9258545,1.5531057499999998,0.9419366646475941
ct_074_R,20,20,20,4.0088755,3.934892,2.00443775,0.9815450741735431,2.6128444999999996,2.5843200000000004,1.3064222499999998,0.9890829706857798,2.7025205,2.724801,1.35126025,1.0082443407922346
ct_075_L,4,20,20,4.9236575,4.8053799999999995,2.46182875,0.9759777157529742,2.9422650000000004,2.7486735,1.4711325000000002,0.934203241380365,3.7462774999999993,3.5282955,1.8731387499999996,0.9418137070732215
ct_075_R,20,20,20,4.4150030000000005,3.880101,2.2075015000000002,0.8788444764363692,1.5955365000000001,1.3654709999999999,0.7977682500000001,0.8558068085562441,4.0211535000000005,3.5736845,2.0105767500000002,0.888721233844965
ct_076_L,20,20,20,3.6647709999999996,3.3088155,1.8323854999999998,0.9028710115857173,2.2922905,2.0168589999999997,1.14614525,0.8798444176250784,3.3247075,3.1789169999999998,1.66235375,0.9561493755465705
ct_076_R,20,20,14,4.056125499999999,3.803111499999999,2.0280627499999997,0.9376217525813735,2.5515695,2.2461515,1.27578475,0.8803019082960507,2.6383671428571422,1.9302507142857146,1.3191835714285711,0.7316080779399816
ct_077_L,16,20,20,4.2972931249999995,4.136514375000001,2.1486465624999997,0.9625860407183653,2.3852230000000003,2.2610504999999996,1.1926115000000002,0.9479409262781716,3.3014215,2.8490790000000006,1.65071075,0.8629855351702291
ct_077_R,20,20,20,3.856407,3.6708655,1.9282035,0.9518874693464668,2.3771195,2.2509284999999997,1.18855975,0.946914322144932,3.412829000000001,3.1740524999999997,1.7064145000000004,0.9300356097536674
ct_078_L,20,20,20,4.119324000000001,3.886973499999999,2.0596620000000003,0.9435949927706581,2.8234045,2.5375295,1.41170225,0.8987481248258973,3.550204,3.397489,1.775102,0.9569841620368859
ct_078_R,20,20,20,4.7987685,4.492577500000001,2.39938425,0.9361938380649121,2.9268154999999996,2.619565,1.4634077499999998,0.8950222520005107,3.2971610000000005,2.8495269999999997,1.6485805000000002,0.864236535613517
ct_079_L,20,20,20,4.466485500000001,4.411473,2.2332427500000005,0.9876832690937872,3.0086845,2.8572335000000004,1.50434225,0.9496620532993739,3.6141465000000004,3.216623,1.8070732500000002,0.8900090242606379
ct_079_R,20,20,20,4.3555155,4.073349499999999,2.17775775,0.9352163940181131,2.7070214999999997,2.4843664999999993,1.3535107499999999,0.9177490832636532,3.6723529999999998,3.3616055000000005,1.8361764999999999,0.9153819090920727
ct_080_L,20,20,20,4.0144575,3.9240764999999995,2.00722875,0.9774861235920419,2.2933345000000003,2.0798755,1.1466672500000001,0.9069219950251478,3.2035635,2.860151,1.60178175,0.8928029676951932
ct_080_R,20,20,20,3.6706115000000006,3.5562885,1.8353057500000003,0.9688545083019544,1.2521075000000002,1.2990555000000001,0.6260537500000001,1.0374951831212575,3.016067,2.790576,1.5080335,0.9252367404305011
ct_081_L,20,20,20,3.7229155,3.657669,1.86145775,0.9824743537692434,1.533249,1.3071495,0.7666245,0.8525356938109856,3.2342855,3.0528325,1.61714275,0.9438970369189733
ct_081_R,20,20,20,3.8468019999999994,3.7234795000000007,1.9234009999999997,0.9679415524895748,2.4070434999999994,2.109492,1.2035217499999997,0.8763829984792549,3.1402020000000004,3.0502745000000004,1.5701010000000002,0.9713625110741284
ct_082_L,20,20,20,4.588482000000001,4.3973390000000006,2.2942410000000004,0.9583428680770677,2.7186975,2.5733695,1.35934875,0.9465449907538444,3.4455400000000003,3.3678660000000002,1.7227700000000001,0.9774566541093703
ct_082_R,20,20,20,5.0026965,4.827135500000001,2.50134825,0.9649067258027747,2.9724014999999997,2.9475065000000003,1.4862007499999998,0.9916246173338295,4.167019,3.833286499999999,2.0835095,0.9199109723281798
ct_083_L,20,20,20,4.365588000000001,4.232313499999999,2.1827940000000003,0.9694715809187671,3.182164,2.9191345,1.591082,0.9173425693961719,3.0683564999999997,2.9585725,1.5341782499999999,0.964220585189498
ct_084_L,20,20,20,3.8029655,3.6325935,1.90148275,0.9552002246667765,2.6458445,2.4952315,1.32292225,0.9430756418224882,3.1488300000000002,3.030097,1.5744150000000001,0.9622929786619157
ct_084_R,20,20,20,3.8817345000000003,3.7150000000000007,1.9408672500000002,0.9570463925340593,2.6922665,2.527513,1.34613325,0.9388049065722134,3.0755794999999995,2.904968,1.5377897499999997,0.9445270395384027
ct_085_L,20,20,20,3.4109454999999995,3.3336185,1.7054727499999998,0.9773297462536416,2.011646,1.8862325000000002,1.005823,0.9376562774961401,2.9139304999999998,2.7952745,1.4569652499999999,0.9592797426019599
ct_085_R,20,20,20,3.4459984999999995,3.3489569999999995,1.7229992499999998,0.9718393667321678,1.7633195000000002,1.8261300000000003,0.8816597500000001,1.0356206008043354,3.1978985,2.9702900000000003,1.59894925,0.9288256021884373
ct_086_L,20,20,20,4.101708499999999,3.958080999999999,2.0508542499999995,0.9649834940732623,2.5499555000000003,2.166931,1.2749777500000001,0.8497916924432601,3.10438,3.1086645000000006,1.55219,1.001380146760384
ct_086_R,20,20,20,4.2601095,4.198066,2.13005475,0.9854361724739703,2.1952005000000003,2.2120119999999996,1.0976002500000002,1.0076582981827853,3.2910705,3.0146845,1.64553525,0.9160194228595224
ct_087_L,20,20,20,5.798066,5.228155000000001,2.899033,0.901706707029551,2.450626,2.4727855,1.225313,1.0090423834563087,2.9730274999999997,2.9390570000000005,1.4865137499999999,0.9885737686583796
ct_087_R,6,20,20,4.344576666666666,4.010578333333334,2.172288333333333,0.9231229279722692,2.0603895,1.9311875,1.03019475,0.9372924391237677,3.3092604999999997,2.9863665,1.6546302499999999,0.9024271434660402
ct_088_L,20,20,20,3.3280915,3.1362650000000003,1.66404575,0.9423614104359811,1.746344,1.5720300000000003,0.873172,0.9001834690072519,2.7431605,2.5136060000000002,1.37158025,0.9163175104045134
ct_088_R,18,20,20,3.654952777777778,3.3236077777777777,1.827476388888889,0.9093435619703248,1.8930349999999998,1.6738465000000002,0.9465174999999999,0.8842131814784198,3.360017,2.9571944999999995,1.6800085,0.8801129577618207
ct_089_L,10,20,20,3.909098,3.858726,1.954549,0.9871141629091927,2.1842289999999998,2.174551,1.0921144999999999,0.9955691459091517,3.2071475000000005,3.0932855000000004,1.6035737500000002,0.9644974233333515
ct_089_R,20,20,20,3.6170955,3.2078329999999995,1.80854775,0.8868532777196508,2.3310415,2.2584720000000003,1.16552075,0.9688682076230734,2.8447875000000002,2.7080355000000003,1.4223937500000001,0.951928922634819
ct_090_L,20,20,20,3.851397,3.5287255,1.9256985,0.9162196210881403,2.244682,2.1409465000000005,1.122341,0.9537861042232265,3.2259994999999995,3.1224005,1.6129997499999997,0.9678862318484551
ct_090_R,20,20,18,4.066914999999999,3.8962445000000003,2.0334574999999995,0.9580344069153157,2.4159889999999997,2.2408194999999997,1.2079944999999999,0.9274957377703292,3.0752577777777774,2.8104883333333333,1.5376288888888887,0.9139033331261842
ct_131_L,14,20,20,3.730097857142858,3.491642142857143,1.865048928571429,0.9360725312262009,1.2862600000000002,0.9670711500000001,0.6431300000000001,0.7518473325766174,2.433917,2.2862445000000005,1.2169585,0.9393272243876847
ct_131_R,20,20,20,3.4665334999999997,3.306069999999999,1.7332667499999999,0.9537106737898248,1.4594425000000002,1.4643184999999999,0.7297212500000001,1.0033410017866409,2.4007885,2.1946130000000004,1.20039425,0.9141217562479995
ct_132_L,20,20,20,3.7172445000000005,3.6584900000000005,1.8586222500000003,0.9841940717109138,2.616256,2.5611425,1.308128,0.9789342098020989,2.0343575,1.9676749999999998,1.01717875,0.967221837852983
ct_132_R,20,20,20,3.407841,3.2303705000000003,1.7039205,0.9479228931161989,1.2702775000000002,1.0776900500000002,0.6351387500000001,0.8483894660812303,3.0123155,2.863847,1.50615775,0.9507128320390078
ct_133_L,20,20,20,4.2523365,4.097843,2.12616825,0.9636685619776327,1.9623495000000002,1.7824640000000003,0.9811747500000001,0.90833156886681,2.874591,2.7458555,1.4372955,0.9552160637808995
ct_134_L,14,20,20,4.343033571428571,4.253786428571429,2.1715167857142856,0.9794505058758305,2.9045555,2.7564695,1.45227775,0.949015950977697,3.4400954999999995,3.32295,1.7200477499999998,0.965947020947529
ct_135_L,10,20,20,3.5265299999999997,3.128421,1.7632649999999999,0.8871102755399785,1.4317135,1.07534265,0.71585675,0.7510878747738287,2.9075665,2.7295705000000003,1.45378325,0.9387817957044148
ct_135_R,20,20,20,3.743863,3.5031149999999998,1.8719315,0.9356952965426352,2.5123365,2.113767,1.25616825,0.8413550493733623,2.8417909999999997,2.5371520000000003,1.4208954999999999,0.8928003502016864
ct_136_L,20,20,12,3.996819,3.7761905,1.9984095,0.9447989763859709,2.311047,2.1225665,1.1555235,0.9184436750961794,2.8719699999999997,2.7804366666666667,1.4359849999999998,0.9681287292926691
ct_136_R,20,20,20,3.8506949999999995,3.722054,1.9253474999999998,0.9665927839000493,2.3664459999999994,2.1916024999999997,1.1832229999999997,0.9261155758466495,3.1449624999999997,3.102664,1.5724812499999998,0.9865503960699055
ct_137_L,20,20,20,3.7745539999999997,3.59431,1.8872769999999999,0.9522476032929984,1.53994,1.643474,0.76997,1.067232489577516,2.5977875,2.4743665,1.29889375,0.9524899553947349
ct_137_R,20,20,20,4.6679615000000005,4.495941,2.3339807500000003,0.9631486892083406,2.0475965,1.7759535,1.02379825,0.8673356786847408,2.870626,2.647496,1.435313,0.9222713094635107
ct_138_L,20,20,20,3.4412554999999996,3.315523,1.7206277499999998,0.9634631895248698,2.1526050000000003,2.0720045,1.0763025000000002,0.962556762620174,3.1288434999999994,2.983568,1.5644217499999997,0.9535689464813438
ct_138_R,20,20,20,3.0717595,2.9697155000000004,1.53587975,0.9667799513601244,2.378638,2.15303,1.189319,0.9051524443820372,2.7532794999999997,2.5777295000000002,1.3766397499999998,0.9362396734512426
ct_139_L,8,20,20,2.8352199999999996,2.8394925,1.4176099999999998,1.001506937733227,1.8588279999999997,1.6558609999999998,0.9294139999999999,0.8908091550159564,3.026002,2.7953270000000003,1.513001,0.9237690523667864
ct_139_R,14,20,20,4.6301885714285715,4.196452142857144,2.3150942857142858,0.9063242410367738,2.2849285,2.09171,1.14246425,0.9154378353633386,2.1470980000000006,2.0500610000000004,1.0735490000000003,0.9548055095761814
ct_140_L,20,20,20,3.1202905,2.87907,1.56014525,0.922692935161005,1.6090624999999998,1.6648699999999999,0.8045312499999999,1.0346832394639736,2.8470090000000003,2.7606135,1.4235045000000002,0.9696539420844822
ct_140_R,20,20,20,3.0177224999999996,2.7080619999999995,1.5088612499999998,0.8973860253883515,0.8550470500000001,0.7416298,0.42752352500000007,0.8673555449375562,2.7111355,2.3233775000000003,1.35556775,0.8569757948284031
ct_141_L,20,20,20,3.8924769999999995,3.748258500000001,1.9462384999999998,0.9629494278322007,2.1296985,2.0686624999999994,1.06484925,0.9713405442131829,3.0483139999999995,2.8472740000000005,1.5241569999999998,0.934048788937098
ct_141_R,20,20,20,3.575577499999999,3.4207479999999997,1.7877887499999996,0.956698043882422,1.7389435000000002,1.548995,0.8694717500000001,0.8907678714115782,3.0559054999999993,2.7176235,1.5279527499999996,0.8893022051892642
ct_142_L,20,20,20,4.104619,3.8939014999999997,2.0523095,0.9486633229539697,2.7822970000000002,2.6378375000000007,1.3911485000000001,0.9480790512299732,3.3347294999999995,3.078265,1.6673647499999997,0.9230928625545192
ct_142_R,20,20,20,3.4197729999999993,3.3619745,1.7098864999999996,0.9830987319918605,2.5756755,2.2641524999999993,1.28783775,0.8790519224956713,3.545191,3.221714,1.7725955,0.9087561149737772
ct_143_L,20,20,20,3.196975,3.1030165,1.5984875,0.9706101861916342,1.5690089999999999,1.512232,0.7845044999999999,0.9638134644224476,2.8175209999999997,2.6666380000000003,1.4087604999999999,0.9464483139611028
ct_143_R,20,20,20,3.5759205,3.3870855,1.78796025,0.9471926179566911,2.8856545000000002,2.745433,1.4428272500000001,0.951407384355958,2.6428585,2.5394004999999997,1.32142925,0.9608537498318581
ct_144_L,18,20,20,3.805031111111111,3.5393433333333335,1.9025155555555555,0.9301746109244837,1.7165434999999998,1.512872,0.8582717499999999,0.8813478947664305,3.0959395,2.8850744999999995,1.54796975,0.9318898189063447
ct_144_R,20,20,20,3.362830999999999,3.1025295,1.6814154999999995,0.9225945341886052,1.8919555000000003,1.9316030000000002,0.9459777500000002,1.0209558311493054,2.887268,2.6703020000000004,1.443634,0.9248542220535123
ct_145_L,20,20,20,3.9623079999999993,3.8740490000000003,1.9811539999999996,0.9777253560298698,2.9197845,2.7369535000000003,1.45989225,0.9373820225431022,2.9280265,2.7217665,1.46401325,0.9295566484797867
ct_146_L,20,20,20,5.309221,5.1257530000000004,2.6546105,0.9654435179850303,3.180813,2.9751485,1.5904065,0.93534215937875,3.608124,3.3205175,1.804062,0.9202891862918235
ct_146_R,12,20,20,4.870309166666666,4.7620875,2.435154583333333,0.9777793025117674,3.0084415,2.8778955,1.50422075,0.9566067679893394,3.856366,3.793958,1.928183,0.9838168887496674
ct_147_L,20,20,20,3.1965355000000004,3.0291375,1.5982677500000002,0.9476314278380452,1.979909,1.9092894999999999,0.9899545,0.9643319465692615,3.2391370000000004,3.0730239999999993,1.6195685000000002,0.9487168958892442
ct_147_R,20,20,20,3.6105195,3.4223310000000007,1.80525975,0.947877722305613,1.9425640000000002,1.7902799999999999,0.9712820000000001,0.9216067012463938,3.0969674999999994,2.928835,1.5484837499999997,0.9457106023876584
ct_148_L,20,20,20,3.632956499999999,3.5597705,1.8164782499999994,0.979854974866889,1.95436,1.7776485000000004,0.97718,0.9095808858142821,3.3895229999999996,3.1754895,1.6947614999999998,0.9368543892459205
ct_148_R,20,20,20,3.424409,3.3458639999999997,1.7122045,0.9770631954302187,1.936534,1.843216,0.968267,0.9518118452864758,2.949485,2.7481105,1.4747425,0.9317255385262173
ct_149_L,20,20,20,3.656513499999999,3.5075350000000007,1.8282567499999995,0.9592566798946597,2.1879684999999998,1.9806929999999998,1.0939842499999999,0.9052657750785718,2.8855070000000005,2.8035635,1.4427535000000002,0.9716016977259108
ct_149_R,20,20,20,2.5142634999999998,2.4990895,1.2571317499999999,0.9939648330415648,0.73933815,0.8460966000000001,0.369669075,1.1443973234709992,2.515781,2.3159739999999998,1.2578905,0.9205785400239527
ct_150_L,20,20,20,3.3669055,3.1871039999999993,1.68345275,0.946597402273393,1.7052470000000004,1.6710394999999998,0.8526235000000002,0.9799398562202423,2.658566,2.4290575,1.329283,0.9136720698301264
ct_150_R,20,20,20,3.147685,3.0994515,1.5738425,0.9846765162333587,1.9992249999999998,1.8470140000000002,0.9996124999999999,0.9238649976866037,2.3928800000000003,2.306633,1.1964400000000002,0.9639568219049847
ct_151_L,20,20,20,3.391549,3.277686,1.6957745,0.9664274347798013,1.8922250000000003,1.8859355,0.9461125000000001,0.9966761352376169,2.6905685000000004,2.541182,1.3452842500000002,0.9444777191140087
ct_151_R,20,20,20,3.1456704999999996,3.0401525,1.5728352499999998,0.9664561180199899,0.9790774000000001,0.8664991500000001,0.48953870000000005,0.8850159854573295,3.2005904999999997,2.8734925000000002,1.6002952499999998,0.897800733958312
ct_152_L,20,20,20,2.7313885,2.6516300000000004,1.36569425,0.9707992839539306,2.167430499999999,2.072708,1.0837152499999996,0.9562973299489883,2.879669,2.8935025000000003,1.4398345,1.0048038507203434
ct_152_R,20,20,20,3.4247235,3.2581630000000006,1.71236175,0.951365270802154,1.866291,1.8697689999999998,0.9331455,1.0018635893330674,2.7819744999999996,2.7372694999999996,1.3909872499999998,0.9839304781549939
ct_153_L,20,20,20,2.7767815,2.5257910000000003,1.38839075,0.9096110010816482,2.064307,1.9249050000000003,1.0321535,0.9324703157040113,2.7574880000000004,2.6315394999999997,1.3787440000000002,0.9543249145599181
ct_153_R,20,20,20,3.4146794999999996,3.1543505,1.7073397499999998,0.923761805463734,0.6670554,0.7577961500000001,0.3335277,1.1360318048545894,2.9920249999999995,2.915571,1.4960124999999997,0.974447406021006
ct_154_L,16,20,20,4.3206412499999995,4.059059375,2.1603206249999998,0.9394576268048176,2.479428,2.19134,1.239714,0.8838086849063573,2.7428545,2.550826,1.37142725,0.9299895419170064
ct_154_R,20,20,20,3.7024839999999997,3.548937,1.8512419999999998,0.9585286526558927,1.5465354999999998,1.2472755000000002,0.7732677499999999,0.806496520771751,2.860852,2.392566,1.430426,0.8363123992433024
ct_155_L,20,20,20,4.460449000000001,4.3382005,2.2302245000000007,0.9725927815787152,3.0452615,2.6746010000000005,1.52263075,0.8782828666766386,3.5366185000000003,3.4411274999999995,1.7683092500000002,0.9729993495198872
ct_155_R,20,20,20,3.2616055000000004,2.994244,1.6308027500000002,0.9180276400686717,2.379257,2.168437,1.1896285,0.9113925061479277,3.1495780000000004,2.992095,1.5747890000000002,0.9499986982383035
ct_156_L,20,20,20,4.2129010000000005,4.103032,2.1064505000000002,0.9739208208310614,3.0178269999999996,2.876638,1.5089134999999998,0.9532150119937294,3.7042075,3.4433540000000002,1.85210375,0.929579133998298
ct_156_R,20,20,20,3.73904,3.646089000000001,1.86952,0.9751404103727161,2.358273,2.226578,1.1791365,0.9441561685182335,3.1575914999999997,3.1684824999999996,1.5787957499999998,1.003449147871091
ct_157_L,20,20,20,4.431878000000001,4.178090999999999,2.2159390000000005,0.9427360139426216,1.5813635000000001,1.7034060000000004,0.7906817500000001,1.0771754881151616,3.2926305,3.0851290000000002,1.64631525,0.93698002250784
ct_157_R,20,20,18,4.713101499999999,4.323067,2.3565507499999994,0.9172446211905263,2.7497945,2.6388870000000004,1.37489725,0.9596669860238648,2.4128461111111115,2.2643838888888888,1.2064230555555557,0.9384700824729115
ct_158_L,20,20,20,4.2157005,4.06971,2.10785025,0.9653698122055872,1.4325459999999999,1.318464,0.7162729999999999,0.9203641628261852,4.0205065000000015,3.823361,2.0102532500000008,0.9509650090106802
ct_158_R,20,20,20,4.717743499999999,4.600311,2.3588717499999996,0.9751083330409973,3.062169,2.9006145,1.5310845,0.9472418080125559,3.730717,3.4781065,1.8653585,0.9322890211184607
ct_159_L,18,20,20,4.555274444444445,4.3681527777777776,2.2776372222222223,0.9589219773805554,3.123957,2.7333529999999997,1.5619785,0.8749649883144998,3.313189,3.123251,1.6565945,0.942672150607768
ct_160_L,20,20,20,3.3214585,3.0557545,1.66072925,0.9200038176000092,1.9377465,1.7311780000000003,0.96887325,0.8933975625810705,2.6142099999999995,2.2863165,1.3071049999999997,0.8745726242344725
ct_160_R,16,20,20,2.922548125,2.722121875,1.4612740625,0.9314207186921858,1.8956545000000005,1.724962,0.9478272500000002,0.9099559017742946,2.6220155,2.5666109999999995,1.31100775,0.9788694994365974
ct_161_L,20,20,20,5.331483999999999,5.193623500000001,2.6657419999999994,0.9741421900544018,3.1280495000000004,2.8981279999999994,1.5640247500000002,0.9264968473165144,3.7193365,3.5548035,1.85966825,0.95576280876979
ct_161_R,20,20,20,4.730849000000001,4.265364000000001,2.3654245000000005,0.9016064558391105,2.2165225000000004,1.9297255,1.1082612500000002,0.8706094794887034,3.5425510000000004,3.1822155000000003,1.7712755000000002,0.8982836097490198
ct_162_L,20,20,20,3.3869305000000005,3.077421,1.6934652500000003,0.9086165187032919,1.0834745,1.00005345,0.54173725,0.923005986758341,2.8571870000000006,2.725359,1.4285935000000003,0.9538609128488963
ct_162_R,20,20,20,3.647482,3.4446985,1.823741,0.9444045234493275,1.8143365,1.5915845,0.90716825,0.87722674377107,2.944408,2.804331,1.472204,0.952426090405949
ct_163_L,20,20,20,4.078566,3.9423065,2.039283,0.9665913215576258,1.7828665000000001,1.7643719999999998,0.8914332500000001,0.9896265368158523,2.7156840000000004,2.6973219999999998,1.3578420000000002,0.9932385358532139
ct_163_R,20,20,20,3.8672590000000016,3.7085225,1.9336295000000008,0.9589537447582379,2.0226895,2.0010565000000002,1.01134475,0.9893048339846529,2.9976005,2.794006499999999,1.49880025,0.9320810094607335
ct_164_L,20,20,20,3.4666154999999996,3.4077805,1.7333077499999998,0.9830281148861189,2.000053,1.7802940000000003,1.0000265,0.8901234117295893,2.8255434999999998,2.6336605000000004,1.4127717499999999,0.9320898793453368
ct_164_R,20,20,8,3.939984,3.6393769999999996,1.969992,0.9237034972730853,2.0503565000000004,1.9689475,1.0251782500000002,0.960295197444932,2.5757424999999996,2.7073912499999997,1.2878712499999998,1.0511109903260905
ct_165_L,20,20,20,3.799119499999999,3.533264,1.8995597499999994,0.9300218116329326,2.137433,1.950446,1.0687165,0.9125179596272724,3.1357775,2.876691,1.56788875,0.9173772692737288
ct_165_R,20,20,20,4.4205654999999995,3.612225,2.2102827499999997,0.8171409291413056,1.5312459999999999,1.440204,0.7656229999999999,0.9405438446859617,2.574708,2.403289,1.287354,0.9334219647431863
mr_001_L,20,20,20,5.1140870000000005,4.6610395,2.5570435000000002,0.9114118512258395,2.6000435,2.3350105,1.30002175,0.8980659362045289,3.894837,3.7517319999999996,1.9474185,0.9632577691954759
mr_001_R,20,20,20,3.9776605,3.735898,1.98883025,0.9392199258835691,2.6008175,2.4011315,1.30040875,0.9232218331351585,3.2926410000000006,2.7791445,1.6463205000000003,0.8440472253124467
mr_002_L,20,20,20,3.8163165,3.481661,1.90815825,0.912309290909179,2.7797050000000003,2.6292850000000003,1.3898525000000002,0.945886344054495,3.3016235000000003,2.926984,1.6508117500000001,0.8865287032273668
mr_002_R,12,20,20,4.644005833333334,4.161935833333333,2.322002916666667,0.8961952208285696,2.6807244999999993,2.4858955,1.3403622499999996,0.9273222593369816,3.1413055,2.916304,1.57065275,0.9283732511848974
mr_003_R,20,20,20,5.0094555,4.81822,2.50472775,0.9618250925674459,2.8708815,2.6607119999999997,1.43544075,0.9267926941603127,2.9839415000000002,2.904296,1.4919707500000001,0.9733086255209761
mr_004_L,20,20,20,4.751017,4.346069999999999,2.3755085,0.9147662489946887,3.466881,2.9936465,1.7334405,0.8634984875454336,3.5314545,3.2255475000000002,1.76572725,0.9133764855245905
mr_005_L,20,20,20,4.0186885000000006,3.7554725000000007,2.0093442500000003,0.934502014774223,2.9118315,2.4724815,1.45591575,0.8491155824092157,3.6426519999999996,3.488639,1.8213259999999998,0.9577195405984432
mr_005_R,20,20,20,5.060898,4.3744575,2.530449,0.8643638935224539,3.0656955000000004,2.8737760000000003,1.5328477500000002,0.9373977291612947,3.2677734999999997,2.9350199999999997,1.6338867499999998,0.8981711859772411
mr_006_L,20,20,20,2.4868124999999996,1.9973385000000001,1.2434062499999998,0.8031721330015835,2.375808,2.2466239999999997,1.187904,0.9456252357092827,2.394219,2.233426,1.1971095,0.932841147781385
mr_006_R,20,20,20,3.814479500000001,3.6337694999999997,1.9072397500000005,0.9526252533274852,2.7994315,2.514628,1.39971575,0.8982638082053447,3.2326344999999996,3.0620739999999995,1.6163172499999998,0.9472379262177645
mr_007_L,20,20,20,4.846695499999999,4.6855255,2.4233477499999996,0.9667464151605977,3.5240769999999997,3.220467,1.7620384999999998,0.9138469448879807,3.6501085000000004,3.568367,1.8250542500000002,0.9776057341857096
mr_007_R,20,20,20,4.847901,4.697639,2.4239505,0.9690047300883412,3.2620180000000003,2.964965,1.6310090000000002,0.9089358182572872,3.8210545,3.6764795,1.91052725,0.9621635859943899
mr_008_L,12,20,20,4.327834166666666,3.934836666666666,2.163917083333333,0.9091930316954149,2.1847190000000003,2.167378,1.0923595000000001,0.9920625947776348,3.4617245,3.332112,1.73086225,0.9625584011668173
mr_008_R,8,20,20,4.44346625,4.1588475,2.221733125,0.935946683515375,2.786463,2.7277215000000004,1.3932315,0.9789189736235508,3.38103,3.3038135000000004,1.690515,0.977161841214068
mr_009_L,20,20,20,4.8385735,4.647158,2.41928675,0.9604396833074873,2.9282674999999996,2.7897885,1.4641337499999998,0.9527095799820201,3.7235945,3.5769125,1.86179725,0.9606074184501026
mr_009_R,20,20,20,4.853381000000001,4.187393,2.4266905000000003,0.8627785455129114,2.3269984999999997,2.0403615,1.1634992499999999,0.8768211496483561,3.1672874999999996,2.937211,1.5836437499999998,0.9273585047142074
mr_010_L,20,20,20,3.9747014999999997,3.4929235,1.9873507499999998,0.8787888851527593,3.2255125,2.9889525000000003,1.61275625,0.9266597168666997,3.6705625000000004,3.3196935000000005,1.8352812500000002,0.904410018900373
mr_011_L,20,20,20,3.707985,3.4844584999999997,1.8539925,0.9397175285229039,2.7455255000000003,2.4713529999999997,1.3727627500000001,0.9001384252304339,3.1972844999999994,3.0325984999999998,1.5986422499999997,0.948491915561471
mr_011_R,20,20,20,3.6850505,3.4814410000000002,1.84252525,0.9447471615382205,2.8839935,2.780978,1.44199675,0.9642802593001685,3.3445875000000003,2.9938195,1.6722937500000001,0.8951236886462082
mr_012_L,20,20,20,4.2437295,4.0205495,2.12186475,0.9474094661311473,3.006316,2.762998,1.503158,0.9190643964240619,3.8537334999999997,3.6566265000000002,1.9268667499999999,0.9488529759517622
mr_012_R,20,20,20,4.9135235,4.648090999999999,2.45676175,0.9459791939531782,3.4237049999999996,3.1899995000000003,1.7118524999999998,0.9317390078876541,3.7628944999999994,3.5907355,1.8814472499999997,0.954248252243054
mr_013_L,20,20,20,4.0318525,3.9033124999999997,2.01592625,0.9681188733962861,3.0634504999999996,2.6561835,1.5317252499999998,0.8670561185826245,2.7204729999999997,2.4590215,1.3602364999999998,0.9038948374051131
mr_013_R,20,20,20,3.4275554999999995,3.2922734999999994,1.7137777499999998,0.9605310548581927,2.4068795,2.1605485,1.20343975,0.8976554497223479,2.970484,2.692219,1.485242,0.906323346633074
mr_014_L,20,20,20,4.085933500000001,3.7499450000000003,2.0429667500000006,0.9177694644320568,2.7088609999999997,2.5422040000000004,1.3544304999999999,0.938477094247361,3.4084885000000007,3.079331,1.7042442500000003,0.9034300687826875
mr_015_L,20,20,20,5.5188115,5.175830500000001,2.75940575,0.937852379991598,3.1618625000000002,2.8047135,1.5809312500000001,0.8870447402440808,3.2545054999999996,3.0677585,1.6272527499999998,0.9426189324307488
mr_016_L,20,20,20,4.0408405,3.8667344999999997,2.02042025,0.9569134193740139,2.1338555,1.8986024999999997,1.06692775,0.8897521411360796,3.2843695000000004,3.0932795000000004,1.6421847500000002,0.9418183611801291
mr_016_R,20,20,20,3.936593,3.758473,1.9682965,0.9547527519354935,2.6906295,2.3432625000000002,1.34531475,0.8708974981505259,3.421233,3.0144765000000002,1.7106165,0.881108214494599
